campaign_id,campaign_name,platform,product_category,creative_id,variant,headline,body_copy,cta,metric_date,impressions,clicks,conversions,spend,revenue
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-24,417,17,0,167.86,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-25,368,18,0,391.57,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-26,368,18,0,304.94,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-27,416,18,0,270.95,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-28,546,27,1,243.89,1776.97
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-29,287,14,0,409.27,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-30,372,19,0,211.33,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-01,417,11,0,88.5,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-02,510,16,0,438.79,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-03,388,10,0,178.34,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-04,440,11,0,186.07,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-05,599,18,0,493.8,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-06,384,12,0,228.32,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-07,625,19,0,217.3,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-08,366,10,0,262.88,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-09,564,15,0,241.88,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-10,505,15,0,236.2,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-11,408,11,0,282.45,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-12,243,6,0,82.62,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-13,456,11,0,324.42,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-14,590,14,0,306.84,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-15,442,12,0,361.17,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-16,576,14,0,196.91,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-17,557,16,0,233.77,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-18,404,12,0,119.6,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-19,488,13,0,172.25,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-20,479,13,0,189.64,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-21,482,14,0,395.86,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-22,587,14,0,272.71,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-23,626,14,0,307.79,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-24,463,14,0,432.67,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-25,494,13,0,338.32,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-26,459,12,0,403.81,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-27,432,13,0,356.47,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-28,499,13,0,296.3,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-29,538,16,0,333.06,0.0
CAMP_001,Campaign 1 — Fashion,Instagram,Fashion,CAMP_001_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-30,532,16,0,403.47,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-01,462,18,0,282.86,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-02,587,26,0,587.19,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-03,526,22,0,588.21,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-04,629,24,1,456.12,489.92
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-05,571,23,0,312.44,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-06,510,23,0,546.71,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-07,593,26,1,745.45,1599.42
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-08,631,26,0,454.93,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-09,581,23,1,776.08,1594.83
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-10,553,22,0,500.4,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-11,535,23,1,320.26,708.75
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-12,463,23,0,392.74,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-13,448,16,0,199.3,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-14,619,28,1,694.43,578.68
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-15,577,25,0,580.96,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-16,526,20,0,233.28,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-17,533,20,0,364.72,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-18,605,25,0,713.83,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-19,462,18,0,548.32,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-20,560,22,0,187.51,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-21,462,19,0,331.53,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-22,547,21,0,537.54,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-23,490,21,1,281.04,1729.46
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-24,413,14,0,159.71,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-25,471,19,0,263.82,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-26,552,26,1,325.79,1473.66
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-27,595,24,1,266.22,1447.1
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-28,526,19,1,207.45,1750.61
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-29,526,21,0,552.06,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-30,553,21,1,573.41,955.32
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-01,376,4,0,58.23,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-02,343,3,0,79.42,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-03,385,4,0,93.12,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-04,361,3,0,77.58,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-05,354,3,0,25.02,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-06,350,4,0,78.82,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-07,425,5,0,102.06,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-08,462,4,0,88.35,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-09,395,4,0,131.32,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-10,464,4,0,121.18,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-11,305,3,0,43.89,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-12,238,2,0,40.34,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-13,309,3,0,78.12,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-14,367,4,0,67.1,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-15,399,4,0,59.9,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-16,302,3,0,95.29,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-17,280,3,0,39.48,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-18,411,4,0,91.96,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-19,259,3,0,81.66,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-20,343,4,0,63.78,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-21,266,2,0,51.85,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-22,349,3,0,51.84,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-23,326,3,0,52.5,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-24,293,3,0,42.67,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-25,355,4,0,112.23,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-26,386,3,0,39.51,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-27,269,3,0,71.76,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-28,367,3,0,103.42,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-29,431,4,0,70.98,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-30,411,4,0,45.67,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-01,414,18,1,482.94,1174.7
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-02,304,12,0,255.04,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-03,346,14,0,289.43,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-04,270,10,0,93.87,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-05,366,11,0,332.17,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-06,260,7,0,174.97,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-07,303,12,0,278.36,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-08,387,14,0,156.77,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-09,393,12,0,352.2,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-10,235,8,0,161.31,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-11,334,12,0,416.77,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-12,218,7,0,171.22,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-13,254,10,0,136.1,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-14,333,11,0,134.65,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-15,291,9,0,72.65,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-16,313,12,0,190.37,0.0
